Tweet,polarity,subjectivity,Sentiment
"RT @ukraine_world: ❗️The Parliament of #Ukraine, the Verkhovna Rada, calls for the exclusion of #Russia from the G20
#RussiaUkraineWar
#G19",0.0,0.0,Negative
RT @rakeen_mabud: Voters understood that corporate greed and the war in Ukraine were at the root of inflation says @fshakir at #EconCon Pre…,0.0,0.0,Negative
"RT @irgarner: A reminder that Russia shot down a passenger jet over Ukraine in 2014, killing 298 civilians, and the West shrugged and got o…",-0.155555556,0.288888889,Positive
RT @DmytroKuleba: Russian missiles are killing people and ruining infrastructure across Ukraine right now. This is what Russia has to say o…,0.142857143,0.267857143,Negative
"RT @michaelrulli: Biden is asking for another $37 billion to be sent to Ukraine.

If he gets his wish, American taxpayers will have sent mo…",0.0,0.0,Negative
"RT @RonPaulInstitut: Ukraine Tried To Trick NATO Into Starting World War III After It Accidentally Bombed Poland
https://t.co/Cu2di1wyNI ht…",0.0,0.1,Negative
"RT @bennyjohnson: So incredibly irresponsible. 

https://t.co/PT0K6wUB7s",0.9,0.9,Negative
RT @Maks_NAFO_FELLA: Chairman of the US Joint Chiefs of Staff Milley said that Ukraine is unlikely to be able to completely oust Russia fro…,0.033333333,0.508333333,Negative
"RT @ChristopherJM: Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridiculous. The Ukrainians a…",-0.333333333,1.0,Positive
"RT @ukrainiansquad: 🇺🇦Winter will be so cold, but Ukrainian soldiers will continue to fight for Ukraine and for the world. Tell them your s…",-0.6,1.0,Positive
RT @SalohcinBirb: If WWIII starts everyone who has a Ukraine flag in their name or Bio should be the first to be drafted.,0.25,0.333333333,Negative
RT @jacksonhinklle: I was called a dangerous conspiracy theorist yesterday for stating that Ukraine was responsible for the deadly missile…,-0.2,0.616666667,Positive
@realTomBohn Kim Dotcom Ukraine executed the false flag attack on Poland so poorly that there was no chance to blam… https://t.co/D87wCKR5qc,-0.4,0.6,Positive
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
"RT @Flash_news_ua: ⚡️ The explosion in Poland was probably caused by a Ukrainian air defense missile, but Ukraine is not to blame, - NATO S…",0.0,0.0,Negative
"RT @RWApodcast: Three military Toyota Mega Cruisers, likely donated to Ukraine by Japan, now in Russian service. https://t.co/luziAEXPCH",-0.033333333,0.366666667,Positive
@Nigel_Farage Unaccountable money flooding into Ukraine. So in essence.. no.,0.0,0.0,Negative
"#Zelensky rebuffs Polish friends

Instead of condolences he says:

“I have no doubt that it was not our missile” he… https://t.co/Cz4c707kVv",0.0,0.0,Negative
RT @TeiichiAoyama: 宇当局は、露ミサイルの迎撃失敗を軍事パートナーに通知。CNNは米政府の情報源を引用しこれを報告。 これは事件のすぐ近にあったS-300で発生、砲弾が落下した場所から近い。つまり100%宇軍の自作自演をいつものように露軍に「濡れ衣を着せ」よう…,0.0,0.0,Negative
@mark_slapinski Was ukraine,0.0,0.0,Negative
"RT @L_ThinkTank: [ 🇷🇺 RUSSIE | 🇺🇦 UKRAINE ]

🔸 Le Kremlin a accusé la Pologne d'avoir réagi de manière « hystérique » à l'incident du missi…",-0.75,1.0,Positive
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"@Newsweek So Ukraine isn't a NATO member, u gonna article 5 them now?? 🤡",0.0,0.0,Negative
RT @AJEnglish: US and NATO investigating with partners after explosion in Polish village near Ukraine's border kills two people https://t.c…,0.1,0.4,Negative
"@rglucks1 🚨⚠️  FAKE NEWS  ⚠️🚨

C'est la continuité du plan russe : destruction des infrastructures énergétiques.

C… https://t.co/0VnPUI7gti",-0.5,1.0,Positive
"@GreoryLuckie according the the Guardian, ( not a very reliable source) the Poles now say its a  Ukraine defense missile.",-0.1,0.3,Positive
"RT @Weltwoche: #Polen klagt über Ukraine-#Flüchtlinge: «Sie kommen, kassieren, fahren nach Hause – und kehren vier Wochen später wieder zur…",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of all US aid and funding to Ukraine.

The American people deserve to know how their money is being sp…",0.0,0.0,Negative
"@skiilsy1 @rivier_michel @L_ThinkTank L'oncle Sam qui récupère l'énergie, c'est une balle que Putin se tire dans le… https://t.co/BtPZjQRlIb",0.0,0.0,Negative
,,,
"@1lolamarina @ianbremmer Sure, Ukraine should stop protecting self from Russian attacks so that you have your peace… https://t.co/smjorkiEvx",0.25,0.444444444,Negative
"RT @AndriyYermak: Crimea is Ukraine🇺🇦. It was, is and will be. Proved by the General Assembly 🇺🇳 https://t.co/It45IuoCrc",0.05,0.5,Negative
"RT @NATO: ❝This is not Ukraine’s fault. Russia bears ultimate responsibility, as it continues its illegal war against Ukraine.❞

@jensstolt…",-0.25,0.75,Positive
@JoeBiden You’re certainly failing at a much higher rate … inflation is through the roof … our borders aren’t secur… https://t.co/f9vvguyBTu,0.232142857,0.535714286,Negative
RT @wolff_ernst: #Ukraine-Präsident #Selenskyj &amp; #BlackRock-CEO #Fink haben am vergangenen Freitag vereinbart: #BlackRock wird das #ukraini…,0.0,0.0,Negative
"RT @GuntherEagleman: Remember, RINO Mitch McConnell went to Ukraine… He is in on it too.",0.0,0.0,Negative
"RT @macergifford: Ukraine update! 🇺🇦

Byeeeeeeee house! 🏠🚚🏠 https://t.co/w9PG4pgrHY",0.0,0.0,Negative
"RT @WarMonitors: ⚡️⚡️Financial Times: 

Responding to Zelensky’s remarks tonight, a NATO country diplomat told me: “This is getting ridicul…",0.0,0.0,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
RT @ukrainiansquad: These warriors force you to love them. With you guys Ukraine will be free.❤️ https://t.co/b8ySXN62Gq,0.5,0.6,Negative
"RT @bennyjohnson: UKRAINE tried to start WW3 yesterday when a UKRAINIAN missile struck a NATO country and killed innocent civilians.

Ukrai…",0.15,0.35,Negative
"RT @RonPaul: Did Ukraine Try To Lie Us Into WWIII? - today on the Liberty Report:
https://t.co/DuDCDIlCbg",0.0,0.0,Negative
"RT @SethDillon: So Biden gave loads of money to Ukraine, who gave loads of money to FTX, who gave loads of money to Democrats.

Sounds like…",0.0,0.0,Negative
"RT @RepMTG: I’m calling for an audit of every single penny that has been sent to Ukraine.

This must be done as soon as possible for the Am…",-0.035714286,0.607142857,Positive
"History happens in cycles, when people don't learn from the mistakes of the past.  The UN Peacekeeping Force in Bos… https://t.co/fdGglsEezy",-0.25,0.25,Positive
"RT @WarMonitor3: Snowing in Kyiv 

Winter is here.

A cold and brutal one to come in Ukraine.",-0.7375,1.0,Positive
"RT @Maks_NAFO_FELLA: The winter war is beneficial to Ukrainians, - US Defense Minister Lloyd Austin.

 ""We provided Ukraine with a huge amo…",0.4,0.9,Negative
"RT @itsEritrea: Ukraine attacked Poland but It's not Ukraine's fault! 

This is the world we live in. 🤦🏾‍♂️ https://t.co/09fIqrjx1e",0.136363636,0.5,Negative
RT @GuntherEagleman: Joe Biden asking for 37 Billion more for Ukraine is fucking absurd…,-0.05,0.65,Positive
"RT @Faytuks: BREAKING: ""This is getting ridiculous. The Ukrainians are destroying [our] confidence in them. Nobody is blaming Ukraine and t…",-0.266666667,0.5,Positive
"No need to ""Close the Skies"" over Ukraine, just need to defend @NATO countries by securing Western airspace of Ukra… https://t.co/Rrs6LcWbM8",0.0,0.0,Negative
"RT @GFilza: The conscience of
the WORLD is ""Ukrainian"" not
""Palestinian""'!  Does anyone care!
#Palestine #FreePalestine #öj
#Gaza
#Genocide…",0.0,0.0,Negative
"In UN Security Council on Ukraine, @franceonu lauds ""solidarity lanes"" to facilitate the transport of needed goods… https://t.co/d8rm0Rzbc2",0.0,0.0,Negative
@Seveerity Weren't the drones Taiwan was supplying to Ukraine equipped with those rotary drums?  Are these mods of those drones?,0.0,0.0,Negative
RT @blackintheempir: Ukraine is not a NATO member and they bombed Poland,0.0,0.0,Negative
"RT @ggreenwald: US funding for war in Ukraine in 9 months:

Mar: $ 13.6 billion
May: $ 40b 
Nov: $ 37.7b: Biden's new request

That $ 91.3…",0.136363636,0.454545455,Negative
RT @ManuelVoss: @ClausPe3 Sind Sie bereit höhere Energiekosten für den Ukraine-Krieg zu zahlen?,0.0,0.0,Negative
"RT @larrouturou: Fin 2020, le Parlement européen et la Commission européenne ont affiché leur souhait qu’une (petite) taxe soit créée avant…",0.0,0.0,Negative
"RT @bennyjohnson: So incredibly irresponsible. 

https://t.co/PT0K6wUB7s",0.9,0.9,Negative
RT @WarMonitor3: Iranian body armour and helmets are now being seen on Russian soldiers fighting in Ukraine.,0.0,0.0,Negative
"RT @RepMTG: The missile attack killing two innocent people in Poland was likely from Ukrainian Air Defense.

We must stop letting Zelensky…",0.25,0.85,Negative
RT @RoyalSegolene: #Ukraine  pdt des heures une fausse information sur la #Pologne a semé la peur et l’escalade des menaces. Il faut des sa…,0.0,0.0,Negative
"RT @AZgeopolitics: 🇵🇱🇺🇦🚀Responding to Zelensky’s remarks tonight about the denial,a NATO country diplomat told me: “This is getting ridicul…",0.0,0.0,Negative
@GlennJacobsTN @POTUS You pro-Putin types really hate that we are helping Ukraine stand up to Russia. Sorry Comrade… https://t.co/dohqWesxcw,-0.65,0.95,Positive
"RT @andrearthurciel: Hier, un missile a frappé un pays de l'OTAN et tué des civils innocents.

Les dirigeants ukrainiens ont blâmé la Russi…",0.0,0.0,Negative
"RT @Lamparamara: Polen klagt über Ukraine-Flüchtlinge: «Sie kommen, kassieren, fahren nach Hause – und kehren vier Wochen später wieder zur…",0.0,0.0,Negative
"RT @macergifford: My Ukrainian Commander is on twitter! 🇺🇦 
Hes an absolute legend. Together we've been shot at, blown up, had death rides…",0.2,0.9,Negative
"RT @MaajidNawaz: We TRIED to WARN you
و ما علينا الا البلاغ المبين

March 2022 with @Timcast:

“Azov NAZI Battalions are officially part of…",0.0,0.0,Negative
"RT @DickDelingpole: Russia hits Poland with missile: Act of war. 
Ukraine hits Poland with missile: Meh, it could happen to anyone.",0.0,0.0,Negative
"RT @PalBint: Did I get this right: According to the collective West,  Ukraine shouldn’t have to put up with military aggression while Pales…",0.092857143,0.317857143,Negative
"Latvia Defense Min. on Reports of Stray Russian Rockets
#NATO #Poland #UnitedStates #WWIII #Ukraine #
https://t.co/DQcdOOpEml",0.0,0.0,Negative
No more Ukraine bailouts for money laundering! https://t.co/gpdUIT8csa,-0.3125,0.5,Positive
RT @nexta_tv: The Security Service of Ukraine put the head of the Chechen Republic Ramzan Kadyrov on the wanted list. Data about this publi…,0.0,0.0,Negative
"RT @KyivIndependent: ⚡️ Navy: Russia keeps over 100 Kalibr cruise missiles in Black, Caspian, Mediterranean seas.

According to Ukraine’s n…",-0.166666667,0.433333333,Positive
"RT @nickwestes: If approved, that’s more than $100 billion in aid to Ukraine just this year. Biden already approved $813 billion in US mili…",0.5,0.5,Negative
"RT @Reuters: Pope Francis condemned the latest wave of missile attacks on Ukraine, calling for a ceasefire to avert the risk of escalation…",0.5,0.9,Negative
@JackPosobiec I lost all faith in Ukraine when they said they would need a trillion dollars to keep up this war. Lm… https://t.co/n4Y5DaY25a,0.0,0.0,Negative
"RT @PChaibriant: l'article 5 de l'OTAN stipule que quand un pays membre est attaqué on doit le défendre.
#Zelensky a bombardé la Pologne, o…",0.0,0.0,Negative
"RT @guyverhofstadt: High time to establish a no-fly zone on Western, if not the whole of Ukraine and to activate the mutual assistance clau…",0.12,0.313333333,Negative
"@theorigpundit @TPostMillennial So, Ukraine, knowing about NATO's radar assets, decided to launch an S300 missile i… https://t.co/DCoSVzYvmX",0.0,0.0,Negative
"RT @nytimes: Breaking News: A blast that killed two people in Poland was most likely an accident caused by a Ukrainian defense missile, NAT…",0.1,0.5,Negative
"RT @f_philippot: - Zelensky dit que la Russie a attaqué la Pologne
- Même les Américains répondent que le missile vient d’Ukraine
- Zelensk…",0.0,0.0,Negative
"RT @SpittinVenoms: Let's be clear, Zelensky has zero incentive to negotiate a peace treaty as long as we keep providing never ending financ…",0.025,0.391666667,Negative
RT @michaeldweiss: Predicting the trajectory and pacing of this war has not been America's strong suit. Providing security assistance to le…,0.433333333,0.733333333,Negative
"RT @mhmck: As expected, NATO found excuses for inaction rather than retaliate against the Russian terrorist state.

A limited response woul…",-0.057142857,0.180952381,Positive
RT @Flash_news_ua: ⚡️The State Security Service of Ukraine discovered lists of FSB (Russian Intelligence) agents who cooperated with the en…,0.0,0.0,Negative
"@CreRoxana1 @BugmanBelfast @Gerashchenko_en I saw that video of him younger where Solovyiev was saying that ""we cou… https://t.co/2vISBuuDdX",0.0,0.0,Negative
"RT @Nikolai11449196: UAV-kamikaze ""Lancet"" strikes the BM-21 ""Grad"" of the Armed Forces of Ukraine somewhere at the front. https://t.co/MsZ…",0.0,0.0,Negative
"RT @iaeaorg: During the power loss, #KhNPP's two reactors were shut down, halting electricity delivery. @rafaelmgrossi: “This was a very co…",0.022222222,0.294444444,Negative
"RT @DonaldJTrumpJr: Since it was Ukraine's missile that hit our NATO ally Poland, can we at least stop spending billions to arm them now?",-0.3,0.4,Positive
RT @AlexRaptor94: Captured Russian MLRS BM-21 Grad in the Kherson region. #Ukraine #UkraineRussiaWar #Херсон #Трофей @Rebel44CZ #ЗСУ #ВСУ h…,0.0,0.0,Negative
9 Iranian drones and 12 #Russian rockets were shot down over #Mykolayiv region during 24 hours.,-0.077777778,0.144444444,Positive
"RT @Tendar: Russia experienced another larger defeat at the Svatove front. Three T-72B3, relatively modern Russian tank types, have been ca…",0.25,0.425,Negative
RT @jg_major: Your student loan forgiveness has absolutely nothing to do with Ukraine getting aid from congress. Literally no correlation w…,0.2,0.9,Negative
RT @Europhobe: #G20 : #Macron annonce une conférence pour reconstruire les infrastructures de l'Ukraine. Cela va nous coûter un pognon de d…,0.0,0.0,Negative
